klk_EN,year,month,day,iWarehouseSenderID,hours,cargotype,traffic_stream
64,2023,2,15,1545,12_13,0,0
61,2023,2,15,1545,14_15,0,1
68,2023,2,15,1545,19_20,0,1
54,2023,2,15,1545,13_14,0,1
37,2023,2,15,1545,08_09,0,1
2,2023,2,15,1545,21_22,0,1
269,2023,2,15,1545,20_21,0,0
53,2023,2,15,1545,15_16,0,1
38,2023,2,15,1545,20_21,0,1
66,2023,2,15,1545,15_16,0,0
473,2023,2,15,1545,18_19,0,0
104,2023,2,15,1545,11_12,0,0
92,2023,2,15,1545,17_18,0,1
180,2023,2,15,1545,17_18,0,0
102,2023,2,15,1545,11_12,0,1
67,2023,2,15,1545,09_10,0,1
70,2023,2,15,1545,10_11,0,1
86,2023,2,15,1545,18_19,0,1
61,2023,2,15,1545,12_13,0,1
4,2023,2,15,1545,21_22,0,0
175,2023,2,15,1545,13_14,0,0
102,2023,2,15,1545,09_10,0,0
32,2023,2,15,1545,08_09,0,0
484,2023,2,15,1545,19_20,0,0
137,2023,2,15,1545,16_17,0,0
251,2023,2,15,1545,14_15,0,0
69,2023,2,15,1545,16_17,0,1
1,2016,3,15,1545,18_19,1,0
1,2016,3,15,1545,20_21,1,0
1,2016,3,15,1545,21_22,1,0
1,2016,3,15,1545,22_23,0,1
1,2016,3,15,1545,9_10 ,1,0
2,2016,3,15,1545,22_23,0,0
8,2016,3,15,1545,9_10 ,0,1
9,2016,3,15,1545,08_09,0,0
9,2016,3,15,1545,9_10 ,0,0
11,2016,3,15,1545,08_09,0,1
20,2016,3,15,1545,11_12,0,0
21,2016,3,15,1545,10_11,0,0
23,2016,3,15,1545,10_11,0,1
27,2016,3,15,1545,12_13,0,0
29,2016,3,15,1545,20_21,0,1
31,2016,3,15,1545,11_12,0,1
42,2016,3,15,1545,14_15,0,0
45,2016,3,15,1545,20_21,0,0
48,2016,3,15,1545,19_20,0,1
51,2016,3,15,1545,12_13,0,1
52,2016,3,15,1545,15_16,0,0
58,2016,3,15,1545,13_14,0,0
70,2016,3,15,1545,13_14,0,1
71,2016,3,15,1545,14_15,0,1
74,2016,3,15,1545,17_18,0,1
75,2016,3,15,1545,21_22,0,0
77,2016,3,15,1545,16_17,0,0
88,2016,3,15,1545,18_19,0,1
96,2016,3,15,1545,18_19,0,0
97,2016,3,15,1545,16_17,0,1
104,2016,3,15,1545,15_16,0,1
137,2016,3,15,1545,17_18,0,0
184,2016,3,15,1545,19_20,0,0
1,2017,3,15,1545,02_03,0,0
1,2017,3,15,1545,12_13,1,0
1,2017,3,15,1545,13_14,1,0
1,2017,3,15,1545,16_17,1,1
1,2017,3,15,1545,17_18,1,0
2,2017,3,15,1545,14_15,1,0
2,2017,3,15,1545,16_17,1,0
2,2017,3,15,1545,18_19,1,0
2,2017,3,15,1545,21_22,0,0
2,2017,3,15,1545,23_24,0,1
16,2017,3,15,1545,08_09,0,0
23,2017,3,15,1545,08_09,0,1
27,2017,3,15,1545,10_11,0,1
28,2017,3,15,1545,10_11,0,0
31,2017,3,15,1545,9_10 ,0,0
37,2017,3,15,1545,01_02,0,0
40,2017,3,15,1545,11_12,0,0
40,2017,3,15,1545,12_13,0,0
42,2017,3,15,1545,14_15,0,0
47,2017,3,15,1545,11_12,0,1
50,2017,3,15,1545,14_15,0,1
65,2017,3,15,1545,9_10 ,0,1
67,2017,3,15,1545,19_20,0,1
69,2017,3,15,1545,13_14,0,1
70,2017,3,15,1545,15_16,0,0
71,2017,3,15,1545,20_21,0,1
80,2017,3,15,1545,13_14,0,0
80,2017,3,15,1545,16_17,0,0
86,2017,3,15,1545,15_16,0,1
88,2017,3,15,1545,18_19,0,1
90,2017,3,15,1545,17_18,0,1
97,2017,3,15,1545,16_17,0,1
105,2017,3,15,1545,12_13,0,1
158,2017,3,15,1545,18_19,0,0
158,2017,3,15,1545,20_21,0,0
251,2017,3,15,1545,17_18,0,0
296,2017,3,15,1545,19_20,0,0
1,2018,3,15,1545,04_05,0,1
2,2018,3,15,1545,12_13,1,0
2,2018,3,15,1545,21_22,0,0
16,2018,3,15,1545,20_21,0,0
27,2018,3,15,1545,08_09,0,0
28,2018,3,15,1545,9_10 ,0,0
34,2018,3,15,1545,10_11,0,0
36,2018,3,15,1545,12_13,0,0
37,2018,3,15,1545,20_21,0,1
51,2018,3,15,1545,08_09,0,1
52,2018,3,15,1545,9_10 ,0,1
53,2018,3,15,1545,12_13,0,1
54,2018,3,15,1545,13_14,0,0
62,2018,3,15,1545,11_12,0,0
64,2018,3,15,1545,11_12,0,1
68,2018,3,15,1545,10_11,0,1
80,2018,3,15,1545,16_17,0,1
81,2018,3,15,1545,15_16,0,1
87,2018,3,15,1545,13_14,0,1
88,2018,3,15,1545,17_18,0,1
90,2018,3,15,1545,15_16,0,0
95,2018,3,15,1545,14_15,0,0
102,2018,3,15,1545,16_17,0,0
104,2018,3,15,1545,18_19,0,1
113,2018,3,15,1545,19_20,0,1
114,2018,3,15,1545,14_15,0,1
289,2018,3,15,1545,17_18,0,0
334,2018,3,15,1545,19_20,0,0
367,2018,3,15,1545,18_19,0,0
15,2019,3,15,1545,09_10,0,0
63,2019,3,15,1545,16_17,0,0
62,2019,3,15,1545,09_10,0,1
100,2019,3,15,1545,16_17,0,1
570,2019,3,15,1545,18_19,0,0
12,2019,3,15,1545,08_09,0,0
232,2019,3,15,1545,20_21,0,0
39,2019,3,15,1545,12_13,0,0
156,2019,3,15,1545,18_19,0,1
26,2019,3,15,1545,08_09,0,1
30,2019,3,15,1545,20_21,0,1
122,2019,3,15,1545,12_13,0,1
46,2019,3,15,1545,13_14,0,0
364,2019,3,15,1545,19_20,0,0
86,2019,3,15,1545,13_14,0,1
144,2019,3,15,1545,19_20,0,1
1,2019,3,15,1545,15_16,1,1
189,2019,3,15,1545,17_18,0,0
69,2019,3,15,1545,17_18,0,1
77,2019,3,15,1545,15_16,0,0
27,2019,3,15,1545,14_15,0,0
54,2019,3,15,1545,15_16,0,1
81,2019,3,15,1545,14_15,0,1
18,2019,3,15,1545,10_11,0,0
23,2019,3,15,1545,11_12,0,0
56,2019,3,15,1545,10_11,0,1
49,2019,3,15,1545,11_12,0,1
1,2020,3,15,1545,13_14,1,0
57,2020,3,15,1545,12_13,0,1
37,2020,3,15,1545,17_18,0,1
1,2020,3,15,1545,18_19,0,1
20,2020,3,15,1545,12_13,0,0
52,2020,3,15,1545,17_18,0,0
1,2020,3,15,1545,11_12,1,0
2,2020,3,15,1545,18_19,0,0
83,2020,3,15,1545,13_14,0,1
26,2020,3,15,1545,13_14,0,0
53,2020,3,15,1545,14_15,0,1
36,2020,3,15,1545,11_12,0,1
14,2020,3,15,1545,14_15,0,0
19,2020,3,15,1545,11_12,0,0
21,2020,3,15,1545,16_17,0,1
31,2020,3,15,1545,16_17,0,0
62,2020,3,15,1545,15_16,0,1
24,2020,3,15,1545,15_16,0,0
1,2021,3,15,1545,23_24,0,0
152,2021,3,15,1545,17_18,0,0
49,2021,3,15,1545,17_18,0,1
45,2021,3,15,1545,13_14,0,0
371,2021,3,15,1545,19_20,0,0
41,2021,3,15,1545,13_14,0,1
49,2021,3,15,1545,19_20,0,1
137,2021,3,15,1545,16_17,0,0
221,2021,3,15,1545,20_21,0,0
20,2021,3,15,1545,09_10,0,0
376,2021,3,15,1545,18_19,0,0
23,2021,3,15,1545,12_13,0,0
49,2021,3,15,1545,16_17,0,1
56,2021,3,15,1545,12_13,0,1
44,2021,3,15,1545,18_19,0,1
45,2021,3,15,1545,09_10,0,1
41,2021,3,15,1545,20_21,0,1
34,2021,3,15,1545,15_16,0,0
8,2021,3,15,1545,08_09,0,0
40,2021,3,15,1545,08_09,0,1
34,2021,3,15,1545,15_16,0,1
42,2021,3,15,1545,14_15,0,0
10,2021,3,15,1545,10_11,0,0
25,2021,3,15,1545,11_12,0,0
77,2021,3,15,1545,10_11,0,1
37,2021,3,15,1545,14_15,0,1
99,2021,3,15,1545,11_12,0,1
1,2022,3,15,1545,16_17,0,1
86,2023,3,15,1545,16_17,0,1
18,2023,3,15,1545,20_21,0,0
141,2023,3,15,1545,17_18,0,0
42,2023,3,15,1545,11_12,0,0
23,2023,3,15,1545,13_14,0,0
133,2023,3,15,1545,19_20,0,0
85,2023,3,15,1545,12_13,0,1
43,2023,3,15,1545,15_16,0,0
163,2023,3,15,1545,16_17,0,0
73,2023,3,15,1545,13_14,0,1
61,2023,3,15,1545,10_11,0,1
99,2023,3,15,1545,12_13,0,0
44,2023,3,15,1545,14_15,0,0
36,2023,3,15,1545,10_11,0,0
74,2023,3,15,1545,17_18,0,1
44,2023,3,15,1545,15_16,0,1
21,2023,3,15,1545,08_09,0,0
63,2023,3,15,1545,09_10,0,1
648,2023,3,15,1545,18_19,0,0
84,2023,3,15,1545,18_19,0,1
73,2023,3,15,1545,11_12,0,1
10,2023,3,15,1545,09_10,0,0
77,2023,3,15,1545,19_20,0,1
63,2023,3,15,1545,14_15,0,1
46,2023,3,15,1545,08_09,0,1
39,2023,3,15,1545,20_21,0,1
1,2015,4,15,1545,14_15,1,0
1,2015,4,15,1545,15_16,1,0
1,2015,4,15,1545,17_18,1,1
2,2015,4,15,1545,21_22,0,1
5,2015,4,15,1545,10_11,0,1
7,2015,4,15,1545,08_09,0,1
10,2015,4,15,1545,10_11,0,0
13,2015,4,15,1545,9_10 ,0,1
16,2015,4,15,1545,9_10 ,0,0
20,2015,4,15,1545,12_13,0,0
21,2015,4,15,1545,08_09,0,0
28,2015,4,15,1545,14_15,0,0
29,2015,4,15,1545,11_12,0,0
31,2015,4,15,1545,11_12,0,1
31,2015,4,15,1545,13_14,0,0
35,2015,4,15,1545,19_20,0,1
46,2015,4,15,1545,15_16,0,1
46,2015,4,15,1545,18_19,0,1
58,2015,4,15,1545,20_21,0,0
59,2015,4,15,1545,16_17,0,1
63,2015,4,15,1545,20_21,0,1
66,2015,4,15,1545,14_15,0,1
68,2015,4,15,1545,17_18,0,1
71,2015,4,15,1545,16_17,0,0
73,2015,4,15,1545,12_13,0,1
75,2015,4,15,1545,15_16,0,0
94,2015,4,15,1545,18_19,0,0
100,2015,4,15,1545,13_14,0,1
101,2015,4,15,1545,17_18,0,0
215,2015,4,15,1545,19_20,0,0
1,2016,4,15,1545,08_09,1,0
1,2016,4,15,1545,11_12,1,0
2,2016,4,15,1545,22_23,0,0
4,2016,4,15,1545,08_09,0,1
5,2016,4,15,1545,08_09,0,0
5,2016,4,15,1545,9_10 ,0,0
6,2016,4,15,1545,21_22,0,0
8,2016,4,15,1545,10_11,0,0
10,2016,4,15,1545,11_12,0,0
10,2016,4,15,1545,12_13,0,0
11,2016,4,15,1545,9_10 ,0,1
24,2016,4,15,1545,14_15,0,0
26,2016,4,15,1545,11_12,0,1
26,2016,4,15,1545,13_14,0,0
28,2016,4,15,1545,10_11,0,1
28,2016,4,15,1545,15_16,0,0
30,2016,4,15,1545,20_21,0,1
36,2016,4,15,1545,20_21,0,0
38,2016,4,15,1545,12_13,0,1
55,2016,4,15,1545,13_14,0,1
60,2016,4,15,1545,05_06,0,0
64,2016,4,15,1545,16_17,0,0
69,2016,4,15,1545,17_18,0,1
69,2016,4,15,1545,19_20,0,1
72,2016,4,15,1545,16_17,0,1
73,2016,4,15,1545,14_15,0,1
74,2016,4,15,1545,18_19,0,1
84,2016,4,15,1545,15_16,0,1
94,2016,4,15,1545,18_19,0,0
110,2016,4,15,1545,17_18,0,0
140,2016,4,15,1545,19_20,0,0
191,2016,4,15,1545,21_22,0,1
1,2017,4,15,1545,03_04,0,1
1,2017,4,15,1545,20_21,0,1
2,2017,4,15,1545,01_02,0,1
2,2017,4,15,1545,12_13,1,0
2,2017,4,15,1545,18_19,0,0
3,2017,4,15,1545,10_11,0,0
16,2017,4,15,1545,12_13,0,0
17,2017,4,15,1545,9_10 ,0,1
20,2017,4,15,1545,11_12,0,0
20,2017,4,15,1545,9_10 ,0,0
26,2017,4,15,1545,13_14,0,0
30,2017,4,15,1545,10_11,0,1
35,2017,4,15,1545,14_15,0,0
40,2017,4,15,1545,12_13,0,1
41,2017,4,15,1545,16_17,0,0
44,2017,4,15,1545,11_12,0,1
51,2017,4,15,1545,15_16,0,1
51,2017,4,15,1545,18_19,0,1
52,2017,4,15,1545,13_14,0,1
53,2017,4,15,1545,15_16,0,0
54,2017,4,15,1545,14_15,0,1
57,2017,4,15,1545,17_18,0,0
57,2017,4,15,1545,17_18,0,1
62,2017,4,15,1545,16_17,0,1
1,2018,4,15,1545,14_15,1,0
4,2018,4,15,1545,13_14,1,0
7,2018,4,15,1545,15_16,0,0
7,2018,4,15,1545,9_10 ,0,0
14,2018,4,15,1545,10_11,0,0
20,2018,4,15,1545,13_14,0,0
24,2018,4,15,1545,11_12,0,0
24,2018,4,15,1545,15_16,0,1
25,2018,4,15,1545,14_15,0,0
29,2018,4,15,1545,9_10 ,0,1
32,2018,4,15,1545,10_11,0,1
34,2018,4,15,1545,12_13,0,1
35,2018,4,15,1545,11_12,0,1
38,2018,4,15,1545,12_13,0,0
52,2018,4,15,1545,14_15,0,1
62,2018,4,15,1545,13_14,0,1
59,2019,4,15,1545,09_10,0,1
60,2019,4,15,1545,16_17,0,1
37,2019,4,15,1545,15_16,0,1
93,2019,4,15,1545,16_17,0,0
32,2019,4,15,1545,09_10,0,0
30,2019,4,15,1545,15_16,0,0
7,2019,4,15,1545,22_23,0,0
15,2019,4,15,1545,14_15,0,0
179,2019,4,15,1545,20_21,0,0
39,2019,4,15,1545,14_15,0,1
34,2019,4,15,1545,20_21,0,1
763,2019,4,15,1545,18_19,0,0
29,2019,4,15,1545,12_13,0,0
62,2019,4,15,1545,18_19,0,1
46,2019,4,15,1545,12_13,0,1
58,2019,4,15,1545,21_22,0,0
43,2019,4,15,1545,21_22,0,1
23,2019,4,15,1545,11_12,0,0
54,2019,4,15,1545,11_12,0,1
9,2019,4,15,1545,08_09,0,0
29,2019,4,15,1545,08_09,0,1
1,2019,4,15,1545,16_17,1,1
227,2019,4,15,1545,17_18,0,0
13,2019,4,15,1545,10_11,0,0
41,2019,4,15,1545,17_18,0,1
74,2019,4,15,1545,10_11,0,1
675,2019,4,15,1545,19_20,0,0
16,2019,4,15,1545,13_14,0,0
168,2019,4,15,1545,13_14,0,1
47,2019,4,15,1545,19_20,0,1
272,2020,4,15,1545,18_19,0,0
27,2020,4,15,1545,12_13,0,0
15,2020,4,15,1545,09_10,0,0
327,2020,4,15,1545,16_17,0,0
94,2020,4,15,1545,18_19,0,1
75,2020,4,15,1545,12_13,0,1
64,2020,4,15,1545,09_10,0,1
1,2020,4,15,1545,10_11,1,1
102,2020,4,15,1545,16_17,0,1
30,2020,4,15,1545,13_14,0,0
103,2020,4,15,1545,19_20,0,0
1,2020,4,15,1545,08_09,1,1
71,2020,4,15,1545,13_14,0,1
75,2020,4,15,1545,19_20,0,1
445,2020,4,15,1545,20_21,0,0
78,2020,4,15,1545,20_21,0,1
20,2020,4,15,1545,21_22,0,0
19,2020,4,15,1545,21_22,0,1
2,2020,4,15,1545,13_14,1,1
22,2020,4,15,1545,11_12,0,0
64,2020,4,15,1545,11_12,0,1
152,2020,4,15,1545,15_16,0,0
104,2020,4,15,1545,15_16,0,1
71,2020,4,15,1545,14_15,0,0
2,2020,4,15,1545,18_19,1,0
380,2020,4,15,1545,17_18,0,0
14,2020,4,15,1545,10_11,0,0
83,2020,4,15,1545,14_15,0,1
1,2020,4,15,1545,22_23,0,1
1,2020,4,15,1545,18_19,1,1
90,2020,4,15,1545,17_18,0,1
71,2020,4,15,1545,10_11,0,1
2,2020,4,15,1545,16_17,1,0
8,2020,4,15,1545,08_09,0,0
1,2020,4,15,1545,15_16,1,0
19,2020,4,15,1545,08_09,0,1
29,2021,4,15,1545,15_16,0,0
83,2021,4,15,1545,14_15,0,0
72,2021,4,15,1545,15_16,0,1
77,2021,4,15,1545,14_15,0,1
34,2021,4,15,1545,11_12,0,0
53,2021,4,15,1545,11_12,0,1
10,2021,4,15,1545,08_09,0,0
36,2021,4,15,1545,08_09,0,1
14,2021,4,15,1545,10_11,0,0
138,2021,4,15,1545,17_18,0,0
62,2021,4,15,1545,10_11,0,1
83,2021,4,15,1545,17_18,0,1
305,2021,4,15,1545,19_20,0,0
48,2021,4,15,1545,13_14,0,0
145,2021,4,15,1545,19_20,0,1
82,2021,4,15,1545,13_14,0,1
8,2021,4,15,1545,09_10,0,0
102,2021,4,15,1545,16_17,0,0
51,2021,4,15,1545,09_10,0,1
96,2021,4,15,1545,16_17,0,1
1,2021,4,15,1545,13_14,1,0
230,2021,4,15,1545,18_19,0,0
88,2021,4,15,1545,20_21,0,0
24,2021,4,15,1545,12_13,0,0
4,2021,4,15,1545,23_24,0,0
76,2021,4,15,1545,12_13,0,1
86,2021,4,15,1545,20_21,0,1
1,2021,4,15,1545,21_22,0,1
84,2021,4,15,1545,18_19,0,1
59,2022,4,15,1545,17_18,0,1
2,2022,4,15,1545,08_09,0,1
191,2022,4,15,1545,17_18,0,0
4,2022,4,15,1545,08_09,0,0
1,2022,4,15,1545,16_17,1,1
1,2022,4,15,1545,12_13,1,1
93,2022,4,15,1545,13_14,0,1
84,2022,4,15,1545,14_15,0,1
1,2022,4,15,1545,16_17,1,0
1,2022,4,15,1545,12_13,1,0
65,2022,4,15,1545,13_14,0,0
83,2022,4,15,1545,14_15,0,0
1,2022,4,15,1545,18_19,1,1
1,2022,4,15,1545,08_09,1,0
63,2022,4,15,1545,16_17,0,1
2,2022,4,15,1545,10_11,1,1
23,2022,4,15,1545,09_10,0,1
118,2022,4,15,1545,16_17,0,0
9,2022,4,15,1545,09_10,0,0
74,2022,4,15,1545,12_13,0,1
23,2022,4,15,1545,18_19,0,1
1,2022,4,15,1545,13_14,1,1
35,2022,4,15,1545,12_13,0,0
16,2022,4,15,1545,18_19,0,0
2,2022,4,15,1545,13_14,1,0
58,2022,4,15,1545,15_16,0,1
86,2022,4,15,1545,15_16,0,0
70,2022,4,15,1545,11_12,0,1
82,2022,4,15,1545,10_11,0,1
36,2022,4,15,1545,11_12,0,0
15,2022,4,15,1545,10_11,0,0
1,2022,4,15,1545,14_15,1,1
1,2022,4,15,1545,15_16,1,1
1,2022,4,15,1545,14_15,1,0
1,2015,5,15,1545,16_17,1,1
1,2015,5,15,1545,19_20,1,0
1,2015,5,15,1545,21_22,0,1
2,2015,5,15,1545,12_13,1,0
2,2015,5,15,1545,15_16,1,0
4,2015,5,15,1545,08_09,0,0
5,2015,5,15,1545,08_09,0,1
17,2015,5,15,1545,11_12,0,1
17,2015,5,15,1545,12_13,0,1
19,2015,5,15,1545,10_11,0,1
19,2015,5,15,1545,9_10 ,0,1
22,2015,5,15,1545,11_12,0,0
23,2015,5,15,1545,13_14,0,1
25,2015,5,15,1545,10_11,0,0
26,2015,5,15,1545,9_10 ,0,0
30,2015,5,15,1545,13_14,0,0
40,2015,5,15,1545,12_13,0,0
51,2015,5,15,1545,14_15,0,1
52,2015,5,15,1545,14_15,0,0
58,2015,5,15,1545,19_20,0,1
63,2015,5,15,1545,15_16,0,0
65,2015,5,15,1545,20_21,0,1
69,2015,5,15,1545,20_21,0,0
82,2015,5,15,1545,18_19,0,1
85,2015,5,15,1545,18_19,0,0
86,2015,5,15,1545,16_17,0,0
93,2015,5,15,1545,17_18,0,1
95,2015,5,15,1545,16_17,0,1
97,2015,5,15,1545,15_16,0,1
103,2015,5,15,1545,17_18,0,0
119,2015,5,15,1545,19_20,0,0
1,2016,5,15,1545,12_13,1,0
1,2016,5,15,1545,15_16,1,0
3,2016,5,15,1545,11_12,0,0
4,2016,5,15,1545,10_11,0,1
4,2016,5,15,1545,9_10 ,0,0
5,2016,5,15,1545,10_11,0,0
5,2016,5,15,1545,14_15,0,0
5,2016,5,15,1545,14_15,0,1
11,2016,5,15,1545,12_13,0,1
11,2016,5,15,1545,9_10 ,0,1
12,2016,5,15,1545,11_12,0,1
14,2016,5,15,1545,13_14,0,0
19,2016,5,15,1545,12_13,0,0
21,2016,5,15,1545,13_14,0,1
1,2017,5,15,1545,07_08,0,0
1,2017,5,15,1545,14_15,1,0
1,2017,5,15,1545,19_20,1,0
2,2017,5,15,1545,21_22,0,0
7,2017,5,15,1545,21_22,0,1
13,2017,5,15,1545,08_09,0,0
18,2017,5,15,1545,10_11,0,0
19,2017,5,15,1545,08_09,0,1
24,2017,5,15,1545,13_14,0,0
30,2017,5,15,1545,10_11,0,1
33,2017,5,15,1545,9_10 ,0,0
36,2017,5,15,1545,11_12,0,0
39,2017,5,15,1545,13_14,0,1
48,2017,5,15,1545,12_13,0,0
56,2017,5,15,1545,14_15,0,1
56,2017,5,15,1545,15_16,0,0
59,2017,5,15,1545,11_12,0,1
60,2017,5,15,1545,18_19,0,1
60,2017,5,15,1545,19_20,0,1
66,2017,5,15,1545,12_13,0,1
68,2017,5,15,1545,20_21,0,1
71,2017,5,15,1545,14_15,0,0
73,2017,5,15,1545,15_16,0,1
73,2017,5,15,1545,16_17,0,1
74,2017,5,15,1545,17_18,0,1
97,2017,5,15,1545,16_17,0,0
135,2017,5,15,1545,20_21,0,0
168,2017,5,15,1545,9_10 ,0,1
204,2017,5,15,1545,18_19,0,0
315,2017,5,15,1545,17_18,0,0
536,2017,5,15,1545,19_20,0,0
1,2018,5,15,1545,15_16,1,0
1,2018,5,15,1545,16_17,1,0
1,2018,5,15,1545,17_18,1,0
1,2018,5,15,1545,18_19,1,0
19,2018,5,15,1545,9_10 ,0,1
24,2018,5,15,1545,11_12,0,0
25,2018,5,15,1545,08_09,0,1
32,2018,5,15,1545,9_10 ,0,0
37,2018,5,15,1545,10_11,0,0
38,2018,5,15,1545,13_14,0,0
41,2018,5,15,1545,13_14,0,1
45,2018,5,15,1545,08_09,0,0
45,2018,5,15,1545,12_13,0,0
47,2018,5,15,1545,14_15,0,0
47,2018,5,15,1545,20_21,0,0
48,2018,5,15,1545,15_16,0,0
49,2018,5,15,1545,12_13,0,1
55,2018,5,15,1545,10_11,0,1
55,2018,5,15,1545,11_12,0,1
66,2018,5,15,1545,15_16,0,1
66,2018,5,15,1545,22_23,0,0
71,2018,5,15,1545,20_21,0,1
74,2018,5,15,1545,14_15,0,1
80,2018,5,15,1545,17_18,0,1
98,2018,5,15,1545,16_17,0,1
106,2018,5,15,1545,19_20,0,1
111,2018,5,15,1545,18_19,0,1
257,2018,5,15,1545,19_20,0,0
344,2018,5,15,1545,17_18,0,0
381,2018,5,15,1545,16_17,0,0
628,2018,5,15,1545,18_19,0,0
94,2019,5,15,1545,11_12,0,1
49,2019,5,15,1545,14_15,0,1
17,2019,5,15,1545,11_12,0,0
31,2019,5,15,1545,14_15,0,0
1,2019,5,15,1545,21_22,0,1
41,2019,5,15,1545,15_16,0,1
1,2019,5,15,1545,16_17,1,0
37,2019,5,15,1545,21_22,0,0
113,2019,5,15,1545,15_16,0,0
63,2019,5,15,1545,12_13,0,1
40,2019,5,15,1545,20_21,0,1
80,2019,5,15,1545,18_19,0,1
73,2019,5,15,1545,16_17,0,1
50,2019,5,15,1545,09_10,0,1
19,2019,5,15,1545,12_13,0,0
671,2019,5,15,1545,18_19,0,0
29,2019,5,15,1545,20_21,0,0
127,2019,5,15,1545,16_17,0,0
30,2019,5,15,1545,09_10,0,0
76,2019,5,15,1545,17_18,0,1
1,2019,5,15,1545,14_15,1,0
298,2019,5,15,1545,17_18,0,0
92,2019,5,15,1545,19_20,0,1
53,2019,5,15,1545,13_14,0,1
19,2019,5,15,1545,08_09,0,1
249,2019,5,15,1545,19_20,0,0
22,2019,5,15,1545,13_14,0,0
11,2019,5,15,1545,08_09,0,0
19,2019,5,15,1545,10_11,0,0
98,2019,5,15,1545,10_11,0,1
95,2020,5,15,1545,15_16,0,1
95,2020,5,15,1545,16_17,0,1
36,2020,5,15,1545,09_10,0,1
195,2020,5,15,1545,15_16,0,0
226,2020,5,15,1545,16_17,0,0
19,2020,5,15,1545,09_10,0,0
91,2020,5,15,1545,18_19,0,1
69,2020,5,15,1545,12_13,0,1
96,2020,5,15,1545,11_12,0,1
342,2020,5,15,1545,18_19,0,0
25,2020,5,15,1545,12_13,0,0
41,2020,5,15,1545,11_12,0,0
1,2020,5,15,1545,17_18,1,1
61,2020,5,15,1545,14_15,0,1
1,2020,5,15,1545,18_19,1,0
43,2020,5,15,1545,14_15,0,0
55,2020,5,15,1545,20_21,0,1
301,2020,5,15,1545,20_21,0,0
1,2020,5,15,1545,14_15,1,1
87,2020,5,15,1545,17_18,0,1
1,2020,5,15,1545,14_15,1,0
362,2020,5,15,1545,17_18,0,0
24,2020,5,15,1545,08_09,0,1
92,2020,5,15,1545,13_14,0,1
65,2020,5,15,1545,19_20,0,1
3,2020,5,15,1545,08_09,0,0
53,2020,5,15,1545,13_14,0,0
349,2020,5,15,1545,19_20,0,0
74,2020,5,15,1545,10_11,0,1
14,2020,5,15,1545,10_11,0,0
48,2021,5,15,1545,13_14,0,1
39,2021,5,15,1545,13_14,0,0
95,2021,5,15,1545,17_18,0,1
221,2021,5,15,1545,17_18,0,0
57,2021,5,15,1545,14_15,0,1
36,2021,5,15,1545,14_15,0,0
81,2021,5,15,1545,11_12,0,1
10,2021,5,15,1545,11_12,0,0
58,2021,5,15,1545,15_16,0,1
40,2021,5,15,1545,09_10,0,1
51,2021,5,15,1545,16_17,0,1
70,2021,5,15,1545,15_16,0,0
46,2021,5,15,1545,16_17,0,0
11,2021,5,15,1545,09_10,0,0
55,2021,5,15,1545,10_11,0,1
28,2021,5,15,1545,23_24,0,0
12,2021,5,15,1545,10_11,0,0
1,2021,5,15,1545,18_19,0,1
67,2021,5,15,1545,12_13,0,1
3,2021,5,15,1545,08_09,0,1
18,2021,5,15,1545,12_13,0,0
64,2022,5,15,1545,12_13,0,1
31,2022,5,15,1545,09_10,0,1
68,2022,5,15,1545,13_14,0,1
52,2022,5,15,1545,14_15,0,1
1,2022,5,15,1545,21_22,0,1
50,2022,5,15,1545,10_11,0,1
2,2022,5,15,1545,18_19,0,1
34,2022,5,15,1545,16_17,0,1
42,2022,5,15,1545,15_16,0,1
41,2022,5,15,1545,17_18,0,1
1,2022,5,15,1545,14_15,1,1
2,2022,5,15,1545,15_16,1,1
57,2022,5,15,1545,11_12,0,1
21,2022,5,15,1545,12_13,0,0
3,2022,5,15,1545,13_14,1,0
11,2022,5,15,1545,09_10,0,0
1,2022,5,15,1545,11_12,1,0
31,2022,5,15,1545,14_15,0,0
36,2022,5,15,1545,13_14,0,0
22,2022,5,15,1545,10_11,0,0
1,2022,5,15,1545,18_19,0,0
24,2022,5,15,1545,16_17,0,0
20,2022,5,15,1545,15_16,0,0
68,2022,5,15,1545,17_18,0,0
1,2022,5,15,1545,14_15,1,0
4,2022,5,15,1545,15_16,1,0
22,2022,5,15,1545,11_12,0,0
1,2015,6,15,1545,12_13,1,0
1,2015,6,15,1545,12_13,1,1
1,2015,6,15,1545,13_14,1,1
1,2015,6,15,1545,17_18,1,0
1,2015,6,15,1545,18_19,1,0
1,2015,6,15,1545,19_20,1,0
1,2015,6,15,1545,20_21,1,0
1,2015,6,15,1545,21_22,1,1
2,2015,6,15,1545,10_11,1,0
2,2015,6,15,1545,14_15,1,0
2,2015,6,15,1545,15_16,1,1
3,2015,6,15,1545,11_12,1,0
13,2015,6,15,1545,08_09,0,0
14,2015,6,15,1545,08_09,0,1
18,2015,6,15,1545,21_22,0,1
22,2015,6,15,1545,21_22,0,0
23,2015,6,15,1545,10_11,0,1
23,2015,6,15,1545,9_10 ,0,0
26,2015,6,15,1545,13_14,0,0
27,2015,6,15,1545,10_11,0,0
28,2015,6,15,1545,18_19,0,1
30,2015,6,15,1545,11_12,0,0
30,2015,6,15,1545,9_10 ,0,1
33,2015,6,15,1545,11_12,0,1
